LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Thu Oct 03 15:16:45 EDT 2019
 288 atoms
 192 bonds
 96 angles
 0 dihedrals
 0 impropers
 2 atom types
 1 bond types
 1 angle types
 0 dihedral types
 0 improper types
 -1.119688 12.350312  xlo xhi
 0.000015 15.561615  ylo yhi
 2.152240 16.823874  zlo zhi

 Masses

 1 1.008000 # 1
 2 15.999000 # 2

 Atoms # full

134 1 1 0.000000 11.230625 0.381275 7.514789 # 1 
135 1 1 0.000000 11.230625 1.255821 8.750902 # 1 
136 1 2 0.000000 11.230625 1.297044 15.130108 # 2 
137 1 1 0.000000 11.230625 0.381275 14.850613 # 1 
138 1 1 0.000000 11.230625 1.255821 16.086681 # 1 
139 1 2 0.000000 11.230625 9.077860 7.794283 # 2 
140 1 1 0.000000 11.230625 8.162044 7.514789 # 1 
141 1 1 0.000000 11.230625 9.036636 8.750902 # 1 
142 1 2 0.000000 11.230625 9.077860 15.130108 # 2 
143 1 1 0.000000 11.230625 8.162044 14.850613 # 1 
144 1 1 0.000000 11.230625 9.036636 16.086681 # 1 
145 1 2 0.000000 2.246125 1.297044 3.209431 # 2 
146 1 1 0.000000 3.003069 1.775563 3.547598 # 1 
147 1 1 0.000000 1.489181 1.775563 3.547598 # 1 
148 1 2 0.000000 2.246125 1.297044 10.545212 # 2 
149 1 1 0.000000 3.003069 1.775563 10.883422 # 1 
150 1 1 0.000000 1.489181 1.775563 10.883422 # 1 
151 1 2 0.000000 2.246125 9.077860 3.209431 # 2 
152 1 1 0.000000 3.003069 9.556378 3.547598 # 1 
153 1 1 0.000000 1.489181 9.556378 3.547598 # 1 
154 1 2 0.000000 2.246125 9.077860 10.545212 # 2 
155 1 1 0.000000 3.003069 9.556378 10.883422 # 1 
156 1 1 0.000000 1.489181 9.556378 10.883422 # 1 
157 1 2 0.000000 6.738375 1.297044 3.209431 # 2 
158 1 1 0.000000 7.495319 1.775563 3.547598 # 1 
159 1 1 0.000000 5.981431 1.775563 3.547598 # 1 
160 1 2 0.000000 6.738375 1.297044 10.545212 # 2 
161 1 1 0.000000 7.495319 1.775563 10.883422 # 1 
162 1 1 0.000000 5.981431 1.775563 10.883422 # 1 
163 1 2 0.000000 6.738375 9.077860 3.209431 # 2 
164 1 1 0.000000 7.495319 9.556378 3.547598 # 1 
165 1 1 0.000000 5.981431 9.556378 3.547598 # 1 
166 1 2 0.000000 6.738375 9.077860 10.545212 # 2 
167 1 1 0.000000 7.495319 9.556378 10.883422 # 1 
168 1 1 0.000000 5.981431 9.556378 10.883422 # 1 
169 1 2 0.000000 11.230625 1.297044 3.209431 # 2 
170 1 1 0.000000 11.987569 1.775563 3.547598 # 1 
171 1 1 0.000000 10.473681 1.775563 3.547598 # 1 
172 1 2 0.000000 11.230625 1.297044 10.545212 # 2 
173 1 1 0.000000 11.987569 1.775563 10.883422 # 1 
174 1 1 0.000000 10.473681 1.775563 10.883422 # 1 
175 1 2 0.000000 11.230625 9.077860 3.209431 # 2 
176 1 1 0.000000 11.987569 9.556378 3.547598 # 1 
177 1 1 0.000000 10.473681 9.556378 3.547598 # 1 
178 1 2 0.000000 11.230625 9.077860 10.545212 # 2 
179 1 1 0.000000 11.987569 9.556378 10.883422 # 1 
180 1 1 0.000000 10.473681 9.556378 10.883422 # 1 
181 1 2 0.000000 0.000000 5.187475 3.209431 # 2 
182 1 1 0.000000 0.756944 5.665994 3.547598 # 1 
183 1 1 0.000000 -0.756944 5.665994 3.547598 # 1 
184 1 2 0.000000 0.000000 5.187475 10.545212 # 2 
185 1 1 0.000000 0.756944 5.665994 10.883422 # 1 
186 1 1 0.000000 -0.756944 5.665994 10.883422 # 1 
187 1 2 0.000000 0.000000 12.968244 3.209431 # 2 
188 1 1 0.000000 0.756944 13.446763 3.547598 # 1 
189 1 1 0.000000 -0.756944 13.446763 3.547598 # 1 
190 1 2 0.000000 0.000000 12.968244 10.545212 # 2 
191 1 1 0.000000 0.756944 13.446763 10.883422 # 1 
192 1 1 0.000000 -0.756944 13.446763 10.883422 # 1 
193 1 2 0.000000 4.492250 5.187475 3.209431 # 2 
194 1 1 0.000000 5.249194 5.665994 3.547598 # 1 
195 1 1 0.000000 3.735306 5.665994 3.547598 # 1 
196 1 2 0.000000 4.492250 5.187475 10.545212 # 2 
197 1 1 0.000000 5.249194 5.665994 10.883422 # 1 
198 1 1 0.000000 3.735306 5.665994 10.883422 # 1 
199 1 2 0.000000 4.492250 12.968244 3.209431 # 2 
